album_id,album_name,album_type,artist_id,artist_name,rank_position,track_duration,track_id,track_name,track_number,track_popularity,track_type,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,type,valence
1TurCUvFGNFTFn4yncx9nD,Freeze Me,SINGLE,18H0sAptzdwid08XGg1Lcj,Death From Above 1979,312,198080,3PBXTtPiOqfYcbc30ydVTz,Freeze Me,1,60,track,0.000735,0.495,198080,0.747,0.000356,0,0.192,-5.302,1,0.0328,130.04,4,audio_features,0.457
1JWOlkTK241186WGMLZ7Yd,We Can Die Happy,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,313,208160,3ZreIAMdZdZTAy460FG72v,Born to Be Needed,2,46,track,0.223,0.56,208160,0.604,0.136,7,0.193,-7.552,1,0.0286,120.064,4,audio_features,0.568
1m20IgKUICY4cmLMBFdtxX,The Other Day,ALBUM,6YtlR8MLfO6azxwOKAvEi3,Pomo,314,246355,43EsFRsE1oBbiVZn9Ewfem,Start Again - feat. Andrea Cormier,3,42,track,0.0251,0.594,246355,0.791,0.0224,7,0.0849,-6.179,0,0.332,214.516,4,audio_features,0.8
40U1WD7f8vsSWzXVBsvfgS,Roam,SINGLE,29ADVF7I6YQyY2SGUlzCcB,Theia,315,227977,497l7A8s1mEyDPl9zOYkST,Roam,1,53,track,0.0751,0.602,227977,0.64,0.0264,9,0.372,-6.424,0,0.0319,99.948,4,audio_features,0.387
6bWX3aSyh4FvrnFnGp0xQr,Welcome to Condale,ALBUM,687094MtNCTh262Otm1LOD,Summer Camp,316,256867,4BjLHCeImBJ08vQI84DQp5,I Want You,3,26,track,8.12e-05,0.556,256868,0.665,0.0021,9,0.225,-6.875,0,0.0332,120.008,4,audio_features,0.109
713bra8VewzJiffy8GOjiO,Ritual In Repeat,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,317,151826,4UHpQtUGTJAml5AMKgbAEO,Meter And Line,11,25,track,0.0666,0.467,151827,0.721,5.61e-05,10,0.151,-6.855,1,0.0618,158.032,4,audio_features,0.886
3cSzKBfylctgJwqorcNEo2,Mind Over Matter,ALBUM,4j56EQDQu5XnL7R3E9iFJT,Young the Giant,318,244693,5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,5,60,track,0.000501,0.466,244693,0.763,0.0,0,0.0973,-4.448,1,0.0318,154.914,4,audio_features,0.293
3RctBF32H2dvLBj5DVXxoI,Champ,ALBUM,3wyfo3svXNWnszGAEVey11,Tokyo Police Club,319,235933,5xSDVCkI1K1cdEd1rfEdx5,Favourite Food,1,31,track,0.0331,0.319,235933,0.629,8.42e-06,0,0.0976,-7.396,1,0.0548,122.683,4,audio_features,0.221
0uckcHnIdodDv7qO0brWLY,The BQE,ALBUM,4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,320,67120,6qxybY2NXwhWDzaKcu2jST,Introductory Fanfare for the Hooper Heroes,2,23,track,0.912,0.35,67120,0.287,0.962,7,0.0757,-12.137,1,0.0383,106.337,4,audio_features,0.122
0iYMIu3RfxzlhcJ9oK6TvB,Young & Old,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,321,203040,49CWtYHMvrEjmBMO75uTYv,It All Feels the Same,1,34,track,0.00831,0.367,203040,0.845,0.0163,7,0.163,-5.21,1,0.0391,149.18,4,audio_features,0.57
7McfH7dB7smpVIZOnmpEyi,Drive (Los Angeles),SINGLE,6ABaV7mB6WIZKgfEEtWCf8,Lolawolf,323,233000,1CnIgXRdASWJDYISXmEQs1,Drive (Los Angeles),1,42,track,0.000107,0.496,233000,0.788,0.0511,0,0.132,-5.284,1,0.0322,124.992,4,audio_features,0.17
31x1096qReQebv3YyADEp6,Sway (Chainsmokers Remix),SINGLE,1mSJCvDX0W7Dn7S9C6vmvI,Anna Of The North,324,180571,08qjPXZBdEyif5PxU2AY9S,Sway - Chainsmokers Remix,1,58,track,0.0555,0.673,180571,0.795,0.0111,2,0.117,-6.21,1,0.0309,105.025,4,audio_features,0.437
7pPVcx3O9eZrPCgBmpW5HV,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) [Skrillex Remix]",SINGLE,108ugtkRFQzP9nGgNiyERO,Hundred Waters,325,241846,5PnBpKOVvQxeFvXVNYSoxs,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",1,64,track,0.08,0.418,241846,0.794,0.0,11,0.329,-4.973,1,0.0816,129.434,4,audio_features,0.178
6FIFqclBriPCb0SjWDaHIk,Veckatimest,ALBUM,2Jv5eshHtLycR6R8KQCdc4,Grizzly Bear,326,243160,0iTpQYzJnYgh7kIxyq8A2O,Two Weeks,2,69,track,0.289,0.537,243160,0.712,0.00568,5,0.08,-5.597,1,0.0286,159.871,4,audio_features,0.704
2KcpXvHRI37hTuF4zOzC6T,Future Shade,ALBUM,4pwFBExMdUoRMvOMD2ajBT,The Herd,327,228960,2WBpMTTvCKhfODIHlUAjEB,Sum of it All,10,32,track,0.0286,0.424,228960,0.713,1.95e-05,7,0.161,-4.63,0,0.228,196.741,4,audio_features,0.615
6uD3oJCWT1gtlSCg5lDiNF,My Head Is An Animal,ALBUM,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,328,266600,3a2tuvXCHbW5nuUckuHkKT,Little Talks,6,69,track,0.0215,0.46,266600,0.786,0.0,1,0.133,-5.238,1,0.038,103.192,4,audio_features,0.408
0T4ksKjuN1G1BvbqOlWI9n,Light Me Up - Single,SINGLE,2ic4xySjQ39N7DJ0HZemeG,Bronze Radio Return,329,196493,6UXvWod7sMhhVS3AgJ9CbR,Light Me Up,1,47,track,0.00148,0.506,196493,0.94,0.023,11,0.0907,-5.288,1,0.0428,171.046,4,audio_features,0.616
2rmMeEq5D1Bg7YFRwtHBDr,xx,ALBUM,3iOvXCl6edW5Um0fXEBRXy,The xx,330,127920,0DAsxISzun85PbsqAfIzeC,Intro,1,66,track,0.459,0.617,127920,0.778,0.925,9,0.128,-8.871,0,0.027,100.363,4,audio_features,0.152
76MThARuTPq59l5oseVCJT,Nightlife,ALBUM,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,331,258186,0UPsdEgJx6ypkfFUxD3ZHh,Don't Move,2,60,track,7.19e-05,0.558,258187,0.642,0.00746,5,0.201,-5.206,0,0.0321,99.977,4,audio_features,0.482
4dvUYoiIWdKOmNPdbPx2kB,Melon Collie and the Infinite Radness (Parts 1 and 2),ALBUM,3wyfo3svXNWnszGAEVey11,Tokyo Police Club,332,283586,2WQzIYcF7BZe85MW1IA9vv,Hang Your Heart,8,44,track,0.0328,0.643,283587,0.687,0.0145,10,0.095,-8.224,1,0.048,125.995,4,audio_features,0.162
347HqBDFv4qUEXErlEkOD3,Introducing Hello Saferide,ALBUM,4Qxe8uorrQxMoMkhv0HrK3,Hello Saferide,333,178066,2WYUZcrkZuyXGgKE05UhEC,My Best Friend,2,36,track,0.781,0.474,178067,0.687,8.23e-05,9,0.101,-7.06,1,0.0542,94.453,4,audio_features,0.927
6H51jH1SuzV6ca1VxW2Tmv,Manners,ALBUM,7gjAu1qr5C2grXeQFFOGeh,Passion Pit,334,238973,3kb38wezoUA8ki5jPYy3t5,Little Secrets,2,60,track,0.00345,0.597,238973,0.786,0.0,5,0.0909,-4.248,1,0.0419,99.888,4,audio_features,0.666
5wXEkNwC98eSnVEWGI5XAY,Lenachka,SINGLE,1KMdIxzX1BddGfY2H8aGvn,Lenachka,335,274160,7ohRnTp386jnkstx6w5lYT,I Want to Love You,3,44,track,0.104,0.697,274160,0.544,5.59e-05,0,0.0862,-9.251,1,0.0497,113.978,4,audio_features,0.206
1OR04dRjURhlyUXQx91g0L,Pocketknife,ALBUM,0B2SlMW40Hs9mijOi1cDyf,Mr Little Jeans,336,307066,5iKoarDSV0EA1JN10Bljr5,The Suburbs,9,50,track,0.197,0.348,307067,0.449,0.00724,2,0.0974,-11.162,1,0.0994,63.282,4,audio_features,0.502
37rI2gAtakAmSFtbIE9THq,Number 1 Angel,ALBUM,25uiPmTg16RbhZWAqwLBy5,Charli XCX,337,238749,7Coulic7di20MlW1bEytkQ,Dreamer,1,61,track,0.0298,0.582,238750,0.626,0.000538,0,0.62,-6.273,0,0.041,139.912,4,audio_features,0.297
48zisMeiXniWLzOQghbPqS,Motion,ALBUM,7CajNmpbOovFoOoasH2HaY,Calvin Harris,338,227266,7MmG8p0F9N3C4AXdK6o6Eb,Outside,6,73,track,0.213,0.646,227267,0.823,0.0,2,0.322,-4.123,0,0.0394,128.035,4,audio_features,0.418
7JcfNKXoHSaog85a1hd4lx,Vampire Weekend,ALBUM,5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,339,137760,1595LW73XBxkRk2ciQOHfr,A-Punk,3,65,track,0.0104,0.548,137760,0.816,0.0543,2,0.152,-4.478,1,0.0499,174.993,4,audio_features,0.857
6Y0sR4pj7mxRN0EudJnMQw,Confidently Lost,ALBUM,30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,340,209885,3cQmqM0awej9iAESjhKrI9,Confidently Lost,4,68,track,0.272,0.666,209885,0.39,9.39e-06,5,0.111,-8.575,1,0.0838,113.866,4,audio_features,0.325
40ObOkEaQKVmcJ6k1W2xMg,American V: A Hundred Highways,ALBUM,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,341,158573,6RFkVsPmrM4pzlDkFswwJl,God's Gonna Cut You Down,2,63,track,0.877,0.611,158573,0.479,6.5e-06,5,0.106,-8.074,0,0.117,82.366,4,audio_features,0.79
6d0FybaacFmneXk6Unwvgf,Stay Kids,ALBUM,04sL468iA1QEN0rf3IftXv,ANR,342,266250,0DrhMx0VyRBkqwh81IQOyc,Stay Kids,1,14,track,0.116,0.464,266250,0.556,0.00364,2,0.101,-8.474,1,0.0324,100.943,4,audio_features,0.126
1HlwBBTjItwW2VN4OG1rin,Inside Llewyn Davis: Original Soundtrack Recording,SINGLE,5opRYqktzpMFqZ7jtnp7yy,Oscar Isaac,343,180400,0YOOXnCJihgyluizqhAcrz,Fare Thee Well (Dink's Song),1,56,track,0.897,0.495,180400,0.434,0.000393,2,0.109,-8.079,1,0.0313,82.16,4,audio_features,0.23
4ymjpcGruNuUUUZOeGawLe,another eternity,ALBUM,1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,344,218883,0rKaBFkllvlD2fdhJvpqPt,repetition,4,54,track,0.18,0.58,218884,0.633,5.23e-06,0,0.335,-6.576,0,0.109,123.73,4,audio_features,0.45
6eoCnRLxTFgKbfi63iThfu,Will I Find My Home,SINGLE,5ektKXWvSR9FjUExrpg1xK,Through Juniper Vale,345,227052,50Zocs4CNwR13HXYQTKNSu,Will I Find My Home,1,38,track,0.0186,0.59,227052,0.664,0.0,9,0.232,-6.613,0,0.0405,119.989,4,audio_features,0.307
4bQi4sDv5BugGpaQWJiEXa,Grand,ALBUM,4MSMDY0ClgWqXApU53I1L1,Matt and Kim,346,171333,57i3M29DWoo7RDk0Tf0LZG,Daylight,1,64,track,0.0976,0.363,171333,0.802,0.000356,9,0.167,-4.881,1,0.0394,101.31,4,audio_features,0.65
2lPYlP4eumsjz6LBG8GCbG,Run the Jewels 2,ALBUM,4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,347,234160,76QLGx0NleOYqkDtL7HKIA,Close Your Eyes (And Count to Fuck) [feat. Zack De La Rocha],4,63,track,0.0127,0.72,234160,0.663,0.0,1,0.141,-6.534,1,0.282,79.944,4,audio_features,0.487
7DMyQuDPe8xzjC0UDSDa96,Late Nights: The Album,ALBUM,3KV3p5EY4AvKxOlhGHORLg,Jeremih,348,266840,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,12,68,track,0.421,0.851,266840,0.525,0.0,2,0.111,-5.221,0,0.0874,97.988,4,audio_features,0.405
5v5QoC5vICV8L0EVF0nmF5,All This,SINGLE,5L67d6oZKOOmXcBcMMJdZZ,Point Point,349,236826,0sEsDkuoAc7Cx63VRHFSd1,All This,1,49,track,0.0588,0.594,236827,0.88,0.128,9,0.0973,-4.943,1,0.0786,149.969,4,audio_features,0.376
3KVeczHxWg5YFKb0gS62f2,Halcyon Days,ALBUM,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,350,286322,1Fes5MQcOLhyA16q7lmpeK,Anything Could Happen,3,48,track,0.431,0.525,286322,0.773,0.0,0,0.141,-4.135,1,0.0535,206.103,4,audio_features,0.395
0EsGMJXxEYOo9vReEKWgCJ,$5,ALBUM,0AhjcWvgOYE0lPpuTMh1i9,Blonder,351,225688,3uL6emle9wEDzu1TydPp9L,Lean,1,46,track,0.00604,0.598,225689,0.641,0.209,2,0.151,-6.734,1,0.0345,140.009,4,audio_features,0.585
2ZV63aOqkSh0l49vmvjLOn,Yours Conditionally,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,352,293520,49YkPnSQU1S9pwGUdEjDqK,Baby Don't Believe,6,40,track,0.331,0.548,293520,0.548,0.00421,0,0.0743,-5.359,1,0.0292,79.494,4,audio_features,0.868
10DpegJFVLDxbKyNUqeCrG,Sex,SINGLE,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,353,228361,4CGGIk81BvfCZiscwFP6t0,Sex,1,67,track,0.00453,0.503,228361,0.692,0.0,0,0.133,-5.836,1,0.202,102.604,4,audio_features,0.208
47enZlu6ssi5aFaAxHc0wt,Conditions,ALBUM,4W48hZAnAHVOC2c8WH8pcq,The Temper Trap,354,230800,5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,2,64,track,0.0701,0.531,230800,0.821,0.171,2,0.124,-6.812,1,0.0439,129.139,4,audio_features,0.34
4E0m7AIVc2d2QZMrMNXdMZ,Reflektor,ALBUM,3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,355,352754,6D43oUO6nImERk2psfXdNY,Afterlife,5,49,track,0.109,0.653,352755,0.874,0.0385,11,0.228,-5.543,1,0.0362,115.983,4,audio_features,0.743
0ktookQxpwDrShMBr1U4Sf,Ghost EP,ALBUM,7pyhre5oEEFMqcgMEvJY7q,Sky Ferreira,356,249906,70v5mCvyPRquTyU7qTIU81,Everything Is Embarrassing,5,51,track,0.0532,0.666,249907,0.786,0.0,0,0.0476,-5.715,1,0.0395,117.126,4,audio_features,0.6
5mCunsrgsltXtI60XChYA0,Death By Sexy,ALBUM,02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,358,167840,32I9MdnqhFLCnAwA2wUnTz,Don't Speak (I Came To Make A Bang!),6,37,track,0.00824,0.595,167840,0.904,0.00751,8,0.665,-3.761,0,0.105,136.684,4,audio_features,0.69
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,360,208546,1LwIKhgUzOsnabf2THQZQ5,Never Work For Free,2,38,track,0.0115,0.545,208547,0.798,0.0013,2,0.119,-5.384,1,0.0341,173.799,4,audio_features,0.655
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,361,151826,1so5DPYFS19wgiAmlTlrFr,Meter And Line,11,30,track,0.0685,0.443,151827,0.73,6.01e-05,0,0.148,-6.85,0,0.0654,158.11,4,audio_features,0.895
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,362,171666,2LxBYy1FnBAIhuLmTeof1d,100 Lovers,13,32,track,0.0329,0.623,171667,0.728,0.0151,5,0.132,-6.484,0,0.0242,92.077,4,audio_features,0.961
5iqOhbsEGwYZhpb3iJXNjD,The Colorado EP,ALBUM,4tHZV2ZowPkzOvX4eG1inY,The Arcadian Wild,363,215439,2zE5HZ8RO4Q4cCBP7dMz9C,The Dragon and the Thorn,2,0,track,0.827,0.451,215440,0.586,0.000373,9,0.0709,-4.925,0,0.0391,90.704,4,audio_features,0.709
56VzbWWE2QjYc6WztWjyxB,The Steeldrivers,ALBUM,3bLSAQPeix7Xm2e5Gtn48R,The Steeldrivers,364,228120,3VBWZPCUuTovJxhC3u5t7g,Heaven Sent,11,49,track,0.678,0.627,228120,0.67,0.00252,7,0.216,-6.746,1,0.0358,107.339,4,audio_features,0.716
06isBVHgIveQrOMoskCuap,"So Many Hoops, So Little Time",ALBUM,5B2mqyEICw1cDWUoFUHeky,Hideout,365,172501,3XFz1ZjEvJh9wZNGdzEPpJ,I Got Your Message,1,19,track,0.334,0.685,172501,0.761,1.08e-05,1,0.0772,-5.148,1,0.0312,117.115,4,audio_features,0.893
0mAK8JyX2On5kLC3VMMgm7,The Girl With the Dragon Tattoo,ALBUM,6emHCSoB4tJxTVXakbrpPz,Karen O,366,167508,3g5kQgKEllNBUklsmARGg8,Immigrant Song,1,42,track,0.000417,0.586,167509,0.924,0.956,11,0.435,-5.912,1,0.0956,120.003,4,audio_features,0.0811
1tuekzsMZQOuiMejKP6t2Y,Lady Wood,ALBUM,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,367,199179,3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,5,67,track,0.33,0.667,199179,0.709,3.74e-06,9,0.077,-7.018,0,0.105,101.975,4,audio_features,0.233
0uckcHnIdodDv7qO0brWLY,The BQE,ALBUM,4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,368,273666,3wUAaRjSnweVWuJaDwM6PO,Movement II—Sleeping Invader,4,23,track,0.649,0.323,273667,0.392,0.891,1,0.112,-14.46,1,0.0398,90.005,5,audio_features,0.0716
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],ALBUM,6vWDO969PvNqNYHIOW5v0m,Beyoncé,369,215946,40xhyfAPDoMtv494MfPevP,XO,10,67,track,0.171,0.47,215947,0.792,1.28e-06,0,0.313,-8.932,1,0.26,170.085,4,audio_features,0.214
3sifg5L5EuCFytvtFnIkS7,Refugee,SINGLE,4aW3IVeN230kMmOQHWJjkL,O Mer,370,191160,4pTdG2rayo7EtK9lWpnyFl,Refugee,1,33,track,0.186,0.624,191161,0.939,0.886,10,0.586,-6.193,0,0.13,136.868,4,audio_features,0.56
2VKdeHabc3wTmiQBd8yGft,You Had It Coming,ALBUM,0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,371,229600,4q0aql5UsIYmUU9Nrqy9O3,Dirty Mind,3,19,track,0.0122,0.679,229600,0.86,0.788,9,0.089,-6.855,1,0.0602,141.836,4,audio_features,0.754
6n7Pk0uvNvOAlBBamgFzER,Able to See Me,SINGLE,4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,372,193427,7scP7MITYHJ1cYr1yToNHO,Able to See Me,1,54,track,0.314,0.43,193427,0.734,0.000286,9,0.0808,-10.043,0,0.102,133.992,4,audio_features,0.0634
1kGhTPdqFxysr6qHRv32MR,Time Curve: Music for Piano by Philip Glass and William Duckworth,ALBUM,69lxxQvsfAIoQbB20bEPFC,Philip Glass,373,256680,5azyfcs4B1YqIxWGS7vHBR,Six Etudes for Piano - q = 168,1,25,track,0.984,0.395,256680,0.223,0.9,9,0.265,-20.209,1,0.0328,110.809,4,audio_features,0.0382
70x0kh252ffpWnLM9baZOC,Mnemonics,ALBUM,1MRtILfT9baHyb4RmK7FuR,Grave Pool,374,245077,5xgMtEOqj55gsaPBjMEeg9,Through the Skylight,4,4,track,0.000927,0.457,245077,0.904,0.821,8,0.167,-5.72,0,0.0421,123.916,4,audio_features,0.512
6CwaEwoWhkrNTUk8t5OxBg,Shallow Grave,ALBUM,2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth,375,237000,6oI3Inlpzlik5e7cy4Sdi8,The Gardener,6,58,track,0.928,0.496,237000,0.533,0.0,3,0.131,-4.979,0,0.0264,95.477,4,audio_features,0.415
0uckcHnIdodDv7qO0brWLY,The BQE,ALBUM,4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,376,319213,7HeZrCExiqM81iO2OpKiWm,Movement I—In the Countenance of Kings,3,24,track,0.96,0.269,319213,0.121,0.866,5,0.0705,-17.674,1,0.0379,112.431,3,audio_features,0.0355
1DNojVW079FU9YnAMk3Cgr,Everything Now,ALBUM,3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,377,303013,7KsZHCfOitA5V9oQYVdltG,Everything Now,2,68,track,0.00171,0.548,303013,0.865,0.000449,0,0.457,-5.325,1,0.0302,116.046,4,audio_features,0.61
1rMSF8WzsF016bhkREx45l,Nepenthe,ALBUM,0HWfFWL4vVrbaBQqxVCwCi,Julianna Barwick,378,329986,7qxXRr0ksnXmY0eXry1rjo,Forever,7,31,track,0.515,0.18,329987,0.315,0.914,8,0.121,-13.57,1,0.0362,67.017,4,audio_features,0.0387
7wBFAwlNweZXefYOzi0Lod,Mic Check,ALBUM,0nvdwVbj7NT1WL9P8JowLD,blackwave.,380,187400,0VughFCmfCAbSPwfAUNWeU,BIG Dreams,3,41,track,0.059,0.518,187400,0.9,0.0,11,0.419,-6.202,1,0.239,168.051,4,audio_features,0.739
239UV8PJLsEaJfcNM4T7rb,Apache Relay,ALBUM,62pBNClOEZJEyRXrzC2CtI,The Apache Relay,381,204653,5iXuX70Sxp6sKdumBcQQW7,Katie Queen Of Tennessee,1,50,track,0.0944,0.559,204653,0.915,0.000409,2,0.368,-5.364,1,0.0309,127.048,4,audio_features,0.752
3WrufJir7I61NkvkDwxero,In A Tidal Wave Of Mystery (Deluxe Edition),ALBUM,4gwpcMTbLWtBUlOijbVpuu,Capital Cities,382,192789,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,1,69,track,0.000194,0.656,192790,0.821,0.00232,0,0.101,-4.838,1,0.0325,117.948,5,audio_features,0.791
1QhonXpNQq8wrGEKX0ofbk,Walk The Moon,ALBUM,6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,383,321280,3e0yTP5trHBBVvV32jwXqF,Anna Sun,4,65,track,0.00173,0.472,321280,0.844,0.0,10,0.24,-6.578,1,0.054,140.034,4,audio_features,0.34
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,385,188360,2sFbzNbfSffeGJz387PlRT,Solar On The Rise,10,31,track,0.00609,0.53,188360,0.845,9.12e-06,0,0.0981,-4.77,1,0.0465,139.958,4,audio_features,0.649
3SZr5Pco2oqKFORCP3WNj9,Graduation,ALBUM,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,386,311866,6C7RJEIUDqKkJRZVWdkfkH,Stronger,3,76,track,0.00728,0.625,311867,0.726,0.0,10,0.318,-7.731,0,0.155,103.98,4,audio_features,0.483
5DqFC6RRbyb7mAvrqVTb8m,There's Nothing Holdin' Me Back (NOTD Remix),SINGLE,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,387,194320,0n7kGBIfea9zdbXvYlqiGM,There's Nothing Holdin' Me Back - NOTD Remix,1,62,track,0.0539,0.734,194320,0.672,0.0,11,0.0848,-4.583,0,0.0497,122.021,4,audio_features,0.726
1JWOlkTK241186WGMLZ7Yd,We Can Die Happy,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,388,180480,1HY1UwF1DCFrOcA50Leyel,Building God,5,42,track,0.125,0.479,180480,0.522,0.519,11,0.126,-7.106,0,0.0264,152.087,3,audio_features,0.138
5TuJFFieaVKhwQLXxfMFeg,Love Story,SINGLE,6A8xLAHWKnJ8V2BWe2bSuW,Mix Chopin,389,267096,33e0b8flZUWdlKqvUsuL3c,Bonne Nuit - Original Mix,1,26,track,0.00353,0.778,267097,0.752,0.164,1,0.0764,-5.058,0,0.158,124.027,4,audio_features,0.554
6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,ALBUM,0SwO7SWeDHJijQ3XNS7xEE,MGMT,390,261000,4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,1,69,track,8.74e-05,0.438,261000,0.94,0.0777,2,0.3,-3.249,1,0.0452,100.99,3,audio_features,0.421
0NQ6Dn9si4mgFKoRoBGkn8,Three,ALBUM,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,391,171053,3rchbdfMJ48si8MqFRs6wP,You're Mine,6,56,track,0.000774,0.66,171053,0.793,3.42e-05,10,0.181,-5.992,0,0.0339,119.042,4,audio_features,0.287
2ZV63aOqkSh0l49vmvjLOn,Yours Conditionally,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,392,208453,4NycjftFBqKHOmBmZcbxry,Fields of Blue,3,42,track,0.0805,0.659,208453,0.728,0.348,11,0.0595,-5.391,0,0.0273,131.03,4,audio_features,0.862
5abOBUmWegGxl1YUi28ovw,B.R.M.C.,ALBUM,1tpXaFf2F55E7kVJON4j4G,Black Rebel Motorcycle Club,393,225333,4mpAm83XX1iS63l8wmkEC6,Spread Your Love,9,57,track,0.00987,0.415,225333,0.901,0.361,2,0.136,-3.124,1,0.0428,128.216,4,audio_features,0.424
7pCRUdVwg1S2SSpvsEFxsX,San Cisco,ALBUM,0Ou0138wEd8XWebhc4j7O0,San Cisco,394,154093,6Zkl0z6XpRKOASu1KkvS0l,Awkward - EP Version,3,44,track,0.0667,0.592,154093,0.845,2.7e-05,6,0.119,-6.46,0,0.099,161.92,4,audio_features,0.928
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,396,203240,1TO3lTPLvp35VnrqCqYsmR,Mean Streets,12,43,track,0.169,0.553,203240,0.679,0.0606,5,0.231,-6.422,1,0.027,145.239,4,audio_features,0.856
4MhInH4XT7ReDV5fCZjaSz,Inside In / Inside Out,ALBUM,1GLtl8uqKmnyCWxHmw9tL4,The Kooks,397,203506,2RUhtNBh43RtSg0WBPPq3m,Naive,9,64,track,0.0688,0.547,203507,0.816,0.0,8,0.127,-6.165,0,0.0624,102.765,4,audio_features,0.722
0ogkqQa8hPAtL02IqwJ36x,O.C.M.S.,ALBUM,4DBi4EYXgiqbkxvWUXUzMi,Old Crow Medicine Show,398,232133,359krpyCKcFF8SFvqWES9L,Wagon Wheel,11,64,track,0.58,0.621,232133,0.403,0.0,9,0.114,-8.211,1,0.0359,145.525,4,audio_features,0.634
7azn6b0REXVeI7x6I8ebQi,Delta Spirit,ALBUM,1xVWSPiw5B0OduIC0DSu3V,Delta Spirit,400,219520,4Y3gLYlV5rD3fhirhWKtei,California,3,47,track,0.222,0.427,219520,0.798,0.393,11,0.134,-7.538,1,0.0449,162.01,4,audio_features,0.646
4WAhaUW6UqRGz13o7WTZdJ,"Femmes de Paris, Vol. 1",COMPILATION,37ZQmqZrhmCCZebZF3Cvwx,Marie Laforêt,401,171893,5dBZ5rtq2josn3F5De2R7r,"Marie douceur, Marie colère",1,39,track,0.526,0.569,171893,0.802,0.0,9,0.0728,-1.266,1,0.0344,79.916,4,audio_features,0.825
6NrLpQCPYrNS3kVWxDgIlg,Get Born,ALBUM,5ypxebeHEIXjMtJb17uJlI,Jet,402,243200,5u6fnmRO5V0PTl5M2Eekeu,Cold Hard Bitch,9,60,track,0.000219,0.458,243200,0.895,0.000394,2,0.106,-3.972,1,0.0681,130.327,4,audio_features,0.357
2ZV63aOqkSh0l49vmvjLOn,Yours Conditionally,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,403,221800,5vSekidwmZF63TXK7t4Yv5,My Emotions Are Blinding,2,45,track,0.0216,0.732,221800,0.856,0.0,0,0.106,-4.293,0,0.035,95.011,4,audio_features,0.712
